step;price;dividend;variation;volume;is_rationed;pct_bit;excess_demand
467;0.01000000000000000020816681711721685132943093776702880859375;11.46813203981277244878574353;0;0;True;-172.6210013419186424959208641;1.4E-27
468;0.01000000000000000020816681711721685132943093776702880859375;11.43824601276162300386450286;0;0;True;-131.2613219502187578297977444;-1E-28
469;0.01000000000000000020816681711721685132943093776702880859375;11.36454178555492740104431196;0;0;True;-436.0773101076453020662730340;-2E-28
470;22.56225051042544933115005510;11.32463693470425320172024408;0;0;False;22.56225051042544933115005510;0.0003272303232379831080275405
471;61.88452647756164682509267024;11.37091108665447002521378014;0;0;False;61.88452647756164682509267024;0.0001042590746538095313177948
472;0.01000000000000000020816681711721685132943093776702880859375;11.37539304194026849267208329;0;0;True;-378.3537592385027179022963611;-2.8E-27
473;0.01000000000000000020816681711721685132943093776702880859375;11.28378743429294700834047137;0;0;True;-79.73061945343406379982167561;-4E-28
474;0.01000000000000000020816681711721685132943093776702880859375;11.27056048411868248598861396;0;0;True;-134.2673774849003507657131436;1.8E-27
475;0.01000000000000000020816681711721685132943093776702880859375;11.26323213387456638043904259;0;0;True;-178.6220016471207332435548540;4E-28
476;0.01000000000000000020816681711721685132943093776702880859375;11.32744853023566344470682325;0;0;True;-138.6386964847408844575796374;1.179E-27
477;49.83090136943698239338696161;11.46813203985165858072710106;0;0;False;49.83090136943698239338696161;0.0006083914305845946444567626
478;0.01000000000000000020816681711721685132943093776702880859375;11.43824601279856482920879251;0;0;True;-205.1724760652467152918480817;-7E-28
479;0.01000000000000000020816681711721685132943093776702880859375;11.36454178559002213512138712;0;0;True;-135.4336435837115703749208222;-1.0E-27
480;14.99956866938734586489514462;11.32463693473759319909346548;0;0;False;14.99956866938734586489514462;0.0001014055365127307829481614
481;9.924687285392896744197999470;11.37091108668614302271834047;0;0;False;9.924687285392896744197999470;-0.0000874865330666735610939534
482;0.01000000000000000020816681711721685132943093776702880859375;11.37539304197035784030141560;0;0;True;-195.4716538999576757323761361;3.3E-27
483;1.598411565732645664492228858;11.28378743432153188858833707;0;0;False;1.598411565732645664492228858;-2.0E-27
484;0.01000000000000000020816681711721685132943093776702880859375;11.27056048414583812222408637;0;0;True;-401.0298642443131867955401497;2.9E-27
485;22.95640486526855908256018589;11.26323213390036423486274137;0;0;False;22.95640486526855908256018589;0.0004241205905706257157270501
486;0.01000000000000000020816681711721685132943093776702880859375;11.32744853026017140640933709;0;0;True;-217.0994556018676752760280513;-1.5E-27
487;0.01000000000000000020816681711721685132943093776702880859375;11.46813203987494114434448920;0;0;True;-134.7118366246586099937787747;-4E-28
488;0.01000000000000000020816681711721685132943093776702880859375;11.43824601282068326464531125;0;0;True;-114.1022529437386154883216032;1.0E-27
489;18.82240409074933942586427404;11.36454178561103464878607993;0;0;False;18.82240409074933942586427404;0.0002495448192749559998299321
490;0.01000000000000000020816681711721685132943093776702880859375;11.32463693475755508707492365;0;0;True;-81.22859827175331515384398671;7.6E-28
491;41.52473817926172617788051757;11.37091108670510681630072573;0;0;False;41.52473817926172617788051757;-2.31E-26
492;1.026416065959215347097973560;11.37539304198837344420468160;0;0;False;1.026416065959215347097973560;1.86E-26
493;6.869540037766876385294879949;11.28378743433864671229643977;0;0;False;6.869540037766876385294879949;0.0003764228081686530279655402
494;12.23604313055949741920544265;11.27056048416209720474678394;0;0;False;12.23604313055949741920544265;0.0000487511749640239474920444
495;0.01000000000000000020816681711721685132943093776702880859375;11.26323213391581036325930407;0;0;True;-164.1160700447552629669679340;-2.1E-27
496;25.12186611828709222666414568;11.32744853027484522838607166;0;0;False;25.12186611828709222666414568;0.0005060564997853268189518159
497;0.01000000000000000020816681711721685132943093776702880859375;11.46813203988888127522238704;0;0;True;-198.8602173118661384914364332;-1.9E-27
498;0.01000000000000000020816681711721685132943093776702880859375;11.43824601283392638897931419;0;0;True;-65.47628010634960506872199714;7E-28
499;0.01000000000000000020816681711721685132943093776702880859375;11.36454178562361561690338272;0;0;True;-269.0360317055030452006141515;5E-28
